ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0044260	cellular macromolecule metabolic process	816	37	PBANKA_0107300,PBANKA_0309100,PBANKA_0310900,PBANKA_0405200,PBANKA_0406500,PBANKA_0602700,PBANKA_0604800,PBANKA_0709100,PBANKA_0717500,PBANKA_0803400,PBANKA_0811000,PBANKA_0819900,PBANKA_0916200,PBANKA_1001400,PBANKA_1003100,PBANKA_1007000,PBANKA_1130500,PBANKA_1134100,PBANKA_1142900,PBANKA_1205000,PBANKA_1214000,PBANKA_1218900,PBANKA_1219300,PBANKA_1223100,PBANKA_1232500,PBANKA_1241900,PBANKA_1302800,PBANKA_1305100,PBANKA_1325300,PBANKA_1337100,PBANKA_1343300,PBANKA_1352000,PBANKA_1401300,PBANKA_1413400,PBANKA_1431050,PBANKA_1437300,PBANKA_1446800,	4.5	1.65	2.31	0.000284898845449	0.0087541645238	0.0962958097618
GO:0071824	protein-DNA complex subunit organization	8	3	PBANKA_0602700,PBANKA_0819900,PBANKA_1142900,	37.5	13.66	22.07	0.0010099971405	0.0262599256531	0.34137903349
GO:0065004	protein-DNA complex assembly	8	3	PBANKA_0602700,PBANKA_0819900,PBANKA_1142900,	37.5	13.66	22.07	0.0010099971405	0.0262599256531	0.34137903349
GO:0042026	protein refolding	3	2	PBANKA_1214000,PBANKA_1446800,	66.7	24.28	72.69	0.00219383905577	0.0529655429178	0.74151760085
GO:0051276	chromosome organization	23	4	PBANKA_0602700,PBANKA_0819900,PBANKA_1142900,PBANKA_1205000,	17.4	6.33	7.81	0.00313084608203	0.0693630672772	1.0
GO:1901575	organic substance catabolic process	114	9	PBANKA_0417700,PBANKA_0823400,PBANKA_0928100,PBANKA_1113000,PBANKA_1130500,PBANKA_1142900,PBANKA_1223100,PBANKA_1343300,PBANKA_1410000,	7.9	2.87	3.31	0.00348299656953	0.0693630672772	1.0
GO:0009056	catabolic process	117	9	PBANKA_0417700,PBANKA_0823400,PBANKA_0928100,PBANKA_1113000,PBANKA_1130500,PBANKA_1142900,PBANKA_1223100,PBANKA_1343300,PBANKA_1410000,	7.7	2.8	3.21	0.00415167619358	0.0693630672772	1.0
GO:0006334	nucleosome assembly	4	2	PBANKA_0602700,PBANKA_0819900,	50.0	18.21	36.33	0.0043095396829	0.0693630672772	1.0
GO:0031497	chromatin assembly	4	2	PBANKA_0602700,PBANKA_0819900,	50.0	18.21	36.33	0.0043095396829	0.0693630672772	1.0
GO:0006333	chromatin assembly or disassembly	4	2	PBANKA_0602700,PBANKA_0819900,	50.0	18.21	36.33	0.0043095396829	0.0693630672772	1.0
GO:0034728	nucleosome organization	4	2	PBANKA_0602700,PBANKA_0819900,	50.0	18.21	36.33	0.0043095396829	0.0693630672772	1.0
GO:0046034	ATP metabolic process	13	3	PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	23.1	8.4	11.01	0.00467061683202	0.071757658601	1.0
GO:0042278	purine nucleoside metabolic process	42	5	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1113000,PBANKA_1210700,	11.9	4.34	5.05	0.00526557183029	0.0741568032766	1.0
GO:0046128	purine ribonucleoside metabolic process	42	5	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1113000,PBANKA_1210700,	11.9	4.34	5.05	0.00526557183029	0.0741568032766	1.0
GO:0006091	generation of precursor metabolites and energy	28	4	PBANKA_0823400,PBANKA_0928100,PBANKA_1210700,PBANKA_1419100,	14.3	5.2	6.17	0.00652460240199	0.0882126244749	1.0
GO:0006323	DNA packaging	5	2	PBANKA_0602700,PBANKA_0819900,	40.0	14.57	24.21	0.00705491311572	0.0917138705043	1.0
GO:0009119	ribonucleoside metabolic process	46	5	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1113000,PBANKA_1210700,	10.9	3.96	4.55	0.00779068604216	0.0940447100803	1.0
GO:0071822	protein complex subunit organization	46	5	PBANKA_0309100,PBANKA_0417700,PBANKA_0602700,PBANKA_0819900,PBANKA_1142900,	10.9	3.96	4.55	0.00779068604216	0.0940447100803	1.0
GO:0009116	nucleoside metabolic process	47	5	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1113000,PBANKA_1210700,	10.6	3.87	4.44	0.00853430616513	0.0961531827938	1.0
GO:0072521	purine-containing compound metabolic process	47	5	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1113000,PBANKA_1210700,	10.6	3.87	4.44	0.00853430616513	0.0961531827938	1.0
GO:1901657	glycosyl compound metabolic process	48	5	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1113000,PBANKA_1210700,	10.4	3.79	4.33	0.00932587385683	0.101682108504	1.0
GO:0009126	purine nucleoside monophosphate metabolic process	17	3	PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	17.6	6.43	7.86	0.0102611677915	0.105099233743	1.0
GO:0009167	purine ribonucleoside monophosphate metabolic process	17	3	PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	17.6	6.43	7.86	0.0102611677915	0.105099233743	1.0
GO:0009161	ribonucleoside monophosphate metabolic process	18	3	PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	16.7	6.07	7.33	0.012073226881	0.108421083819	1.0
GO:0030163	protein catabolic process	52	5	PBANKA_1130500,PBANKA_1142900,PBANKA_1223100,PBANKA_1343300,PBANKA_1410000,	9.6	3.5	3.96	0.0130001723322	0.108421083819	1.0
GO:0009199	ribonucleoside triphosphate metabolic process	34	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	11.8	4.28	4.93	0.0130518245573	0.108421083819	1.0
GO:0009144	purine nucleoside triphosphate metabolic process	34	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	11.8	4.28	4.93	0.0130518245573	0.108421083819	1.0
GO:0009205	purine ribonucleoside triphosphate metabolic process	34	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	11.8	4.28	4.93	0.0130518245573	0.108421083819	1.0
GO:0006397	mRNA processing	73	6	PBANKA_0717500,PBANKA_0811000,PBANKA_1001400,PBANKA_1003100,PBANKA_1325300,PBANKA_1337100,	8.2	2.99	3.36	0.0139179159002	0.108421083819	1.0
GO:0009123	nucleoside monophosphate metabolic process	19	3	PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	15.8	5.75	6.87	0.0140576462212	0.108421083819	1.0
GO:0006754	ATP biosynthetic process	7	2	PBANKA_0803500,PBANKA_0901400,	28.6	10.4	14.52	0.0142949653815	0.108421083819	1.0
GO:0015985	energy coupled proton transport, down electrochemical gradient	7	2	PBANKA_0803500,PBANKA_0901400,	28.6	10.4	14.52	0.0142949653815	0.108421083819	1.0
GO:0015986	ATP synthesis coupled proton transport	7	2	PBANKA_0803500,PBANKA_0901400,	28.6	10.4	14.52	0.0142949653815	0.108421083819	1.0
GO:0016567	protein ubiquitination	7	2	PBANKA_1142900,PBANKA_1241900,	28.6	10.4	14.52	0.0142949653815	0.108421083819	1.0
GO:0042592	homeostatic process	35	4	PBANKA_0702800,PBANKA_1205000,PBANKA_1302800,PBANKA_1365200,	11.4	4.16	4.77	0.0144347596801	0.108421083819	1.0
GO:0009141	nucleoside triphosphate metabolic process	36	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	11.1	4.05	4.61	0.0159074682186	0.112015088706	1.0
GO:0006461	protein complex assembly	36	4	PBANKA_0417700,PBANKA_0602700,PBANKA_0819900,PBANKA_1142900,	11.1	4.05	4.61	0.0159074682186	0.112015088706	1.0
GO:0070271	protein complex biogenesis	36	4	PBANKA_0417700,PBANKA_0602700,PBANKA_0819900,PBANKA_1142900,	11.1	4.05	4.61	0.0159074682186	0.112015088706	1.0
GO:0016071	mRNA metabolic process	80	6	PBANKA_0717500,PBANKA_0811000,PBANKA_1001400,PBANKA_1003100,PBANKA_1325300,PBANKA_1337100,	7.5	2.73	3.03	0.0211207097522	0.122128162775	1.0
GO:0000398	mRNA splicing, via spliceosome	59	5	PBANKA_0717500,PBANKA_0811000,PBANKA_1001400,PBANKA_1003100,PBANKA_1325300,	8.5	3.09	3.44	0.021586468577	0.122128162775	1.0
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	59	5	PBANKA_0717500,PBANKA_0811000,PBANKA_1001400,PBANKA_1003100,PBANKA_1325300,	8.5	3.09	3.44	0.021586468577	0.122128162775	1.0
GO:0000375	RNA splicing, via transesterification reactions	59	5	PBANKA_0717500,PBANKA_0811000,PBANKA_1001400,PBANKA_1003100,PBANKA_1325300,	8.5	3.09	3.44	0.021586468577	0.122128162775	1.0
GO:0034622	cellular macromolecular complex assembly	60	5	PBANKA_0417700,PBANKA_0602700,PBANKA_0819900,PBANKA_1001400,PBANKA_1142900,	8.3	3.03	3.37	0.0230556311676	0.122128162775	1.0
GO:0009201	ribonucleoside triphosphate biosynthetic process	9	2	PBANKA_0803500,PBANKA_0901400,	22.2	8.09	10.36	0.023648473575	0.122128162775	1.0
GO:0009142	nucleoside triphosphate biosynthetic process	9	2	PBANKA_0803500,PBANKA_0901400,	22.2	8.09	10.36	0.023648473575	0.122128162775	1.0
GO:0009145	purine nucleoside triphosphate biosynthetic process	9	2	PBANKA_0803500,PBANKA_0901400,	22.2	8.09	10.36	0.023648473575	0.122128162775	1.0
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	9	2	PBANKA_0803500,PBANKA_0901400,	22.2	8.09	10.36	0.023648473575	0.122128162775	1.0
GO:0009150	purine ribonucleotide metabolic process	41	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	9.8	3.55	3.98	0.0246735471642	0.122128162775	1.0
GO:0005975	carbohydrate metabolic process	41	4	PBANKA_0823400,PBANKA_0928100,PBANKA_1326400,PBANKA_1364300,	9.8	3.55	3.98	0.0246735471642	0.122128162775	1.0
GO:0009259	ribonucleotide metabolic process	42	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	9.5	3.47	3.88	0.0267164919363	0.122128162775	1.0
GO:0002181	cytoplasmic translation	1	1	PBANKA_0709100,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	1	1	PBANKA_1142900,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0051241	negative regulation of multicellular organismal process	1	1	PBANKA_1110500,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0051382	kinetochore assembly	1	1	PBANKA_1142900,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0006148	inosine catabolic process	1	1	PBANKA_1113000,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0032715	negative regulation of interleukin-6 production	1	1	PBANKA_1110500,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0032675	regulation of interleukin-6 production	1	1	PBANKA_1110500,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0051239	regulation of multicellular organismal process	1	1	PBANKA_1110500,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0051809	passive evasion of immune response of other organism involved in symbiotic interaction	1	1	PBANKA_1436200,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0034508	centromere complex assembly	1	1	PBANKA_1142900,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0001817	regulation of cytokine production	1	1	PBANKA_1110500,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0051383	kinetochore organization	1	1	PBANKA_1142900,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0001818	negative regulation of cytokine production	1	1	PBANKA_1110500,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0020033	antigenic variation	1	1	PBANKA_1436200,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0000354	cis assembly of pre-catalytic spliceosome	1	1	PBANKA_1001400,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0046102	inosine metabolic process	1	1	PBANKA_1113000,	100.0	36.42	inf	0.0274607703282	0.122128162775	1.0
GO:0044710	single-organism metabolic process	355	16	PBANKA_0417700,PBANKA_0803500,PBANKA_0823400,PBANKA_0901400,PBANKA_0926700,PBANKA_0928100,PBANKA_1113000,PBANKA_1128100,PBANKA_1205000,PBANKA_1210700,PBANKA_1235600,PBANKA_1302800,PBANKA_1326400,PBANKA_1413400,PBANKA_1414100,PBANKA_1419100,	4.5	1.64	1.85	0.0284264911969	0.124249769138	1.0
GO:0019693	ribose phosphate metabolic process	43	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	9.3	3.39	3.78	0.0288584375412	0.124249769138	1.0
GO:0006096	glycolytic process	10	2	PBANKA_0823400,PBANKA_0928100,	20.0	7.28	9.06	0.0290406265145	0.124249769138	1.0
GO:1901135	carbohydrate derivative metabolic process	87	6	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1113000,PBANKA_1210700,PBANKA_1364300,	6.9	2.51	2.76	0.0305240671182	0.127758292388	1.0
GO:0044712	single-organism catabolic process	44	4	PBANKA_0417700,PBANKA_0823400,PBANKA_0928100,PBANKA_1113000,	9.1	3.31	3.68	0.031100149247	0.127758292388	1.0
GO:0006163	purine nucleotide metabolic process	44	4	PBANKA_0417700,PBANKA_0803500,PBANKA_0901400,PBANKA_1210700,	9.1	3.31	3.68	0.031100149247	0.127758292388	1.0
GO:0009057	macromolecule catabolic process	65	5	PBANKA_1130500,PBANKA_1142900,PBANKA_1223100,PBANKA_1343300,PBANKA_1410000,	7.7	2.8	3.09	0.0313725984266	0.127758292388	1.0
GO:0043933	macromolecular complex subunit organization	88	6	PBANKA_0309100,PBANKA_0417700,PBANKA_0602700,PBANKA_0819900,PBANKA_1001400,PBANKA_1142900,	6.8	2.48	2.73	0.0320604534033	0.129005157742	1.0
GO:0065003	macromolecular complex assembly	66	5	PBANKA_0417700,PBANKA_0602700,PBANKA_0819900,PBANKA_1001400,PBANKA_1142900,	7.6	2.76	3.04	0.0332355542874	0.132160204108	1.0
GO:0009127	purine nucleoside monophosphate biosynthetic process	11	2	PBANKA_0803500,PBANKA_0901400,	18.2	6.62	8.05	0.0348710821903	0.133936656594	1.0
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	11	2	PBANKA_0803500,PBANKA_0901400,	18.2	6.62	8.05	0.0348710821903	0.133936656594	1.0
GO:0006090	pyruvate metabolic process	11	2	PBANKA_0823400,PBANKA_0928100,	18.2	6.62	8.05	0.0348710821903	0.133936656594	1.0
GO:0044723	single-organism carbohydrate metabolic process	27	3	PBANKA_0823400,PBANKA_0928100,PBANKA_1326400,	11.1	4.05	4.57	0.036285991611	0.137805226568	1.0
GO:0008380	RNA splicing	68	5	PBANKA_0717500,PBANKA_0811000,PBANKA_1001400,PBANKA_1003100,PBANKA_1325300,	7.4	2.68	2.94	0.0371661281292	0.139579458974	1.0
GO:0045454	cell redox homeostasis	28	3	PBANKA_0702800,PBANKA_1302800,PBANKA_1365200,	10.7	3.9	4.38	0.0398573583159	0.148041616602	1.0
GO:0009156	ribonucleoside monophosphate biosynthetic process	12	2	PBANKA_0803500,PBANKA_0901400,	16.7	6.07	7.25	0.0411123626702	0.149419124543	1.0
GO:0006414	translational elongation	12	2	PBANKA_1218900,PBANKA_1352000,	16.7	6.07	7.25	0.0411123626702	0.149419124543	1.0
GO:0044257	cellular protein catabolic process	49	4	PBANKA_1130500,PBANKA_1142900,PBANKA_1223100,PBANKA_1343300,	8.2	2.97	3.27	0.043822749642	0.150377487646	1.0
GO:0051603	proteolysis involved in cellular protein catabolic process	49	4	PBANKA_1130500,PBANKA_1142900,PBANKA_1223100,PBANKA_1343300,	8.2	2.97	3.27	0.043822749642	0.150377487646	1.0
GO:0009124	nucleoside monophosphate biosynthetic process	13	2	PBANKA_0803500,PBANKA_0901400,	15.4	5.6	6.58	0.0477381346407	0.150377487646	1.0
GO:0032446	protein modification by small protein conjugation	13	2	PBANKA_1142900,PBANKA_1241900,	15.4	5.6	6.58	0.0477381346407	0.150377487646	1.0
