ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0046173	polyol biosynthetic process	2	2	PBANKA_1111400,PBANKA_1206200,	100.0	16.69	inf	0.00356964186018	0.134552436906	1.0
GO:1901617	organic hydroxy compound biosynthetic process	6	3	PBANKA_0931800,PBANKA_1111400,PBANKA_1206200,	50.0	8.35	15.96	0.00369480375942	0.134552436906	1.0
GO:0051604	protein maturation	12	4	PBANKA_0417000,PBANKA_1011300,PBANKA_1217800,PBANKA_1237400,	33.3	5.56	8.01	0.00421097161144	0.141553430323	1.0
GO:0006396	RNA processing	157	18	PBANKA_0315000,PBANKA_0407100,PBANKA_0514700,PBANKA_0606100,PBANKA_0708400,PBANKA_0802700,PBANKA_0914600,PBANKA_0927800,PBANKA_1023200,PBANKA_1033600,PBANKA_1039300,PBANKA_1145700,PBANKA_1241100,PBANKA_1301700,PBANKA_1307200,PBANKA_1357400,PBANKA_1404800,PBANKA_1454700,	11.5	1.91	2.16	0.00498555520315	0.155620544555	1.0
GO:1901615	organic hydroxy compound metabolic process	7	3	PBANKA_0931800,PBANKA_1111400,PBANKA_1206200,	42.9	7.15	11.96	0.00618266851889	0.18012174285	1.0
GO:0016485	protein processing	8	3	PBANKA_0417000,PBANKA_1011300,PBANKA_1217800,	37.5	6.26	9.57	0.00946021019413	0.249720497694	1.0
GO:0046165	alcohol biosynthetic process	3	2	PBANKA_1111400,PBANKA_1206200,	66.7	11.13	31.75	0.0102859701567	0.249720497694	1.0
GO:0006066	alcohol metabolic process	3	2	PBANKA_1111400,PBANKA_1206200,	66.7	11.13	31.75	0.0102859701567	0.249720497694	1.0
GO:0006518	peptide metabolic process	9	3	PBANKA_0417000,PBANKA_1011300,PBANKA_1217800,	33.3	5.56	7.97	0.0135723762159	0.312164652966	1.0
GO:0008152	metabolic process	1212	86	PBANKA_0207400,PBANKA_0208700,PBANKA_0305600,PBANKA_0309000,PBANKA_0315000,PBANKA_0407100,PBANKA_0412000,PBANKA_0416800,PBANKA_0417000,PBANKA_0502200,PBANKA_0514700,PBANKA_0521000,PBANKA_0603800,PBANKA_0606100,PBANKA_0610000,PBANKA_0614200,PBANKA_0615400,PBANKA_0708400,PBANKA_0719300,PBANKA_0802700,PBANKA_0817500,PBANKA_0829700,PBANKA_0914600,PBANKA_0927800,PBANKA_0930500,PBANKA_0931800,PBANKA_1004700,PBANKA_1007100,PBANKA_1009000,PBANKA_1011300,PBANKA_1011900,PBANKA_1013700,PBANKA_1023200,PBANKA_1030000,PBANKA_1031100,PBANKA_1033200,PBANKA_1033600,PBANKA_1038100,PBANKA_1039300,PBANKA_1039600,PBANKA_1039800,PBANKA_1110100,PBANKA_1111400,PBANKA_1113500,PBANKA_1127500,PBANKA_1139700,PBANKA_1141300,PBANKA_1144700,PBANKA_1145700,PBANKA_1206200,PBANKA_1209200,PBANKA_1210800,PBANKA_1217800,PBANKA_1221000,PBANKA_1228400,PBANKA_1237400,PBANKA_1241100,PBANKA_1241800,PBANKA_1301500,PBANKA_1301700,PBANKA_1302600,PBANKA_1307200,PBANKA_1314600,PBANKA_1317700,PBANKA_1318300,PBANKA_1320300,PBANKA_1326800,PBANKA_1333200,PBANKA_1335900,PBANKA_1339700,PBANKA_1340300,PBANKA_1356200,PBANKA_1357400,PBANKA_1403400,PBANKA_1404800,PBANKA_1407300,PBANKA_1408000,PBANKA_1408100,PBANKA_1410900,PBANKA_1411600,PBANKA_1412600,PBANKA_1418400,PBANKA_1427400,PBANKA_1428800,PBANKA_1454700,PBANKA_1464700,	7.1	1.18	1.41	0.0196009198141	0.379457917263	1.0
GO:0006081	cellular aldehyde metabolic process	4	2	PBANKA_0208700,PBANKA_0931800,	50.0	8.35	15.87	0.0197634023568	0.379457917263	1.0
GO:0010467	gene expression	432	36	PBANKA_0309000,PBANKA_0315000,PBANKA_0407100,PBANKA_0417000,PBANKA_0514700,PBANKA_0606100,PBANKA_0610000,PBANKA_0615400,PBANKA_0708400,PBANKA_0802700,PBANKA_0914600,PBANKA_0927800,PBANKA_0930500,PBANKA_1011300,PBANKA_1013700,PBANKA_1023200,PBANKA_1033600,PBANKA_1038100,PBANKA_1039300,PBANKA_1145700,PBANKA_1209200,PBANKA_1217800,PBANKA_1237400,PBANKA_1241100,PBANKA_1301700,PBANKA_1307200,PBANKA_1318300,PBANKA_1320300,PBANKA_1335900,PBANKA_1357400,PBANKA_1403400,PBANKA_1404800,PBANKA_1410900,PBANKA_1427400,PBANKA_1454700,PBANKA_1464700,	8.3	1.39	1.54	0.0199881112684	0.379457917263	1.0
GO:0006261	DNA-dependent DNA replication	19	4	PBANKA_1031100,PBANKA_1241800,PBANKA_1302600,PBANKA_1326800,	21.1	3.51	4.26	0.0237334149861	0.379457917263	1.0
GO:0044237	cellular metabolic process	1033	74	PBANKA_0207400,PBANKA_0208700,PBANKA_0305600,PBANKA_0309000,PBANKA_0315000,PBANKA_0407100,PBANKA_0412000,PBANKA_0416800,PBANKA_0417000,PBANKA_0502200,PBANKA_0514700,PBANKA_0603800,PBANKA_0606100,PBANKA_0610000,PBANKA_0615400,PBANKA_0708400,PBANKA_0719300,PBANKA_0802700,PBANKA_0817500,PBANKA_0829700,PBANKA_0914600,PBANKA_0927800,PBANKA_0930500,PBANKA_0931800,PBANKA_1009000,PBANKA_1011300,PBANKA_1011900,PBANKA_1013700,PBANKA_1023200,PBANKA_1030000,PBANKA_1031100,PBANKA_1033600,PBANKA_1038100,PBANKA_1039300,PBANKA_1039600,PBANKA_1039800,PBANKA_1110100,PBANKA_1111400,PBANKA_1113500,PBANKA_1127500,PBANKA_1141300,PBANKA_1144700,PBANKA_1145700,PBANKA_1206200,PBANKA_1209200,PBANKA_1210800,PBANKA_1217800,PBANKA_1221000,PBANKA_1241100,PBANKA_1241800,PBANKA_1301500,PBANKA_1301700,PBANKA_1302600,PBANKA_1307200,PBANKA_1317700,PBANKA_1318300,PBANKA_1320300,PBANKA_1326800,PBANKA_1333200,PBANKA_1335900,PBANKA_1339700,PBANKA_1340300,PBANKA_1357400,PBANKA_1403400,PBANKA_1404800,PBANKA_1407300,PBANKA_1408000,PBANKA_1408100,PBANKA_1410900,PBANKA_1412600,PBANKA_1427400,PBANKA_1428800,PBANKA_1454700,PBANKA_1464700,	7.2	1.2	1.38	0.028673081985	0.379457917263	1.0
GO:0009069	serine family amino acid metabolic process	5	2	PBANKA_0719300,PBANKA_1141300,	40.0	6.68	10.57	0.0316508101733	0.379457917263	1.0
GO:0009063	cellular amino acid catabolic process	5	2	PBANKA_0931800,PBANKA_1141300,	40.0	6.68	10.57	0.0316508101733	0.379457917263	1.0
GO:1901606	alpha-amino acid catabolic process	5	2	PBANKA_0931800,PBANKA_1141300,	40.0	6.68	10.57	0.0316508101733	0.379457917263	1.0
GO:0044282	small molecule catabolic process	5	2	PBANKA_0931800,PBANKA_1141300,	40.0	6.68	10.57	0.0316508101733	0.379457917263	1.0
GO:0046395	carboxylic acid catabolic process	5	2	PBANKA_0931800,PBANKA_1141300,	40.0	6.68	10.57	0.0316508101733	0.379457917263	1.0
GO:0016054	organic acid catabolic process	5	2	PBANKA_0931800,PBANKA_1141300,	40.0	6.68	10.57	0.0316508101733	0.379457917263	1.0
GO:0006544	glycine metabolic process	5	2	PBANKA_0719300,PBANKA_1141300,	40.0	6.68	10.57	0.0316508101733	0.379457917263	1.0
GO:0043603	cellular amide metabolic process	13	3	PBANKA_0417000,PBANKA_1011300,PBANKA_1217800,	23.1	3.85	4.77	0.0387259478839	0.379457917263	1.0
GO:0044238	primary metabolic process	1067	75	PBANKA_0207400,PBANKA_0208700,PBANKA_0305600,PBANKA_0309000,PBANKA_0315000,PBANKA_0407100,PBANKA_0412000,PBANKA_0416800,PBANKA_0417000,PBANKA_0502200,PBANKA_0514700,PBANKA_0603800,PBANKA_0606100,PBANKA_0610000,PBANKA_0615400,PBANKA_0708400,PBANKA_0719300,PBANKA_0802700,PBANKA_0817500,PBANKA_0829700,PBANKA_0914600,PBANKA_0927800,PBANKA_0930500,PBANKA_0931800,PBANKA_1011300,PBANKA_1011900,PBANKA_1013700,PBANKA_1023200,PBANKA_1030000,PBANKA_1031100,PBANKA_1033200,PBANKA_1033600,PBANKA_1038100,PBANKA_1039300,PBANKA_1039600,PBANKA_1039800,PBANKA_1110100,PBANKA_1111400,PBANKA_1113500,PBANKA_1127500,PBANKA_1141300,PBANKA_1144700,PBANKA_1145700,PBANKA_1209200,PBANKA_1210800,PBANKA_1217800,PBANKA_1221000,PBANKA_1228400,PBANKA_1237400,PBANKA_1241100,PBANKA_1241800,PBANKA_1301500,PBANKA_1301700,PBANKA_1302600,PBANKA_1307200,PBANKA_1317700,PBANKA_1318300,PBANKA_1320300,PBANKA_1326800,PBANKA_1335900,PBANKA_1339700,PBANKA_1340300,PBANKA_1357400,PBANKA_1403400,PBANKA_1404800,PBANKA_1407300,PBANKA_1408000,PBANKA_1408100,PBANKA_1410900,PBANKA_1412600,PBANKA_1418400,PBANKA_1427400,PBANKA_1428800,PBANKA_1454700,PBANKA_1464700,	7.0	1.17	1.34	0.0424568399525	0.379457917263	1.0
